id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
737138138851328805,Inviting 2 Bedroom unit - Top of Queen Anne,65801621,Joshua,Queen Anne,West Queen Anne,47.63616,-122.35776,Entire home/apt,130,2,34,2024-07-07,1.62,1,11,18,STR-OPLI-22-001904
737150887376350157,Myrna's Modern Ohana,457190345,Myrna,West Seattle,North Admiral,47.57215,-122.39417,Entire home/apt,150,3,35,2024-06-25,1.65,1,143,6,STR-OPLI-24-000061
737352175605199131,3B/2B Modern Ballard Townhouse w/ Parking and A/C,393805070,Hien,Ballard,Loyal Heights,47.68976,-122.3797,Entire home/apt,199,2,86,2024-09-08,4.01,1,228,42,STR-OPLI-22-001860
737630270525183585,Unique Design space in Ballard,198278405,Aimée,Ballard,Adams,47.66853,-122.39825,Entire home/apt,168,1,188,2024-09-06,8.06,1,299,94,STR-OPLI-22-001704
737821885755067498,Spacious 2-bedroom apartment in Wallingford,467528731,Marianne,Other neighborhoods,Wallingford,47.65887,-122.32687,Entire home/apt,139,80,13,2024-06-28,0.57,1,65,4,STR-OPLI-22-001756
737827085339959660,"Modern Townhome w/Rooftop, A/C, parking & Walkable",28315843,Joseph,Other neighborhoods,Wallingford,47.65951,-122.33755,Entire home/apt,184,2,41,2024-09-15,1.81,1,124,9,STR-OPLI-19-001225
738698022214437076,Spacious & Quiet 3BR | Downtown Fremont | Parking,398317720,Joanne,Other neighborhoods,Fremont,47.65993,-122.35442,Entire home/apt,242,2,49,2024-09-03,2.16,68,302,15,STR-OPLI-22-001584
738792927956008887,"The Blue Door House, Prime Location! w/parking",336458142,Angelic And Kenny,Central Area,Minor,47.60443,-122.3066,Entire home/apt,146,2,46,2024-09-14,2.01,1,30,18,STR-OPLI-22-001712
739101876281147552,"Seattle Townhome w/ Rooftop Deck near UW, UVillage",388451413,Annette,University District,University District,47.67142,-122.31621,Entire home/apt,225,30,18,2024-06-12,1.09,1,60,3,STR-OPLI-22-001859
739358254380721725,"Lux DT townhouse, views, stylish, private, parking",348371506,Christopher,Queen Anne,North Queen Anne,47.65144979999999,-122.3732915,Entire home/apt,202,3,77,2024-09-17,3.46,1,70,37,STR-OPLI-22-001761
739430998141504394,Stylish Guest Suite with a Modern Bathroom,68548903,Vivian,Northgate,Pinehurst,47.71318,-122.3181,Entire home/apt,91,1,119,2024-09-19,5.10,6,173,56,STR-OPLI-21-000535
739433162165323722,Lovely 2BR City Cabin with Private Backyard,68548903,Vivian,Northgate,Pinehurst,47.71293,-122.31799,Entire home/apt,131,1,91,2024-09-12,3.93,6,174,33,STR-OPLI-21-000535
739454105743426562,Cherry Blossom on Cherry Hill,483914414,Tina,Central Area,Minor,47.6082408,-122.3134628,Entire home/apt,375,2,17,2024-09-15,1.26,2,144,14,STR-OPLI-22-001705
739455257279952039,Modern Cherry Hill Guesthouse w/Garden & Rooftop,483914414,Tina,Central Area,Minor,47.60889,-122.30881,Entire home/apt,325,3,59,2024-09-18,2.54,2,160,31,STR-OPLI-22-001705
739654521022219310,"Charming full size bed, private room with desk",9110697,Mohamed,Rainier Valley,Brighton,47.53632,-122.27304,Private room,95,2,13,2024-09-02,0.56,2,69,4,Exempt
739664886632936355,"Blueground | Belltown, gym, nr space needle",107434423,Blueground,Downtown,Belltown,47.614418,-122.341721,Entire home/apt,157,31,0,,,321,252,0,
739795777398083623,Greenwood Getaway,91356691,Andrew,Other neighborhoods,Greenwood,47.6980456,-122.3575572,Entire home/apt,137,2,44,2024-09-08,2.58,1,113,34,STR-OPLI-23-000002
739980738919588500,Stunning 4 bedroom bungalow in Ballard w/ parking,133715678,Sneha,Ballard,Loyal Heights,47.6904286,-122.3841427,Entire home/apt,446,2,2,2024-09-15,0.18,3,90,2,STR-OPLI-22-001385
740220369512863392,Peaceful 3b2b House in North Seattle/10 mins to UW,462796256,Ming,Lake City,Matthews Beach,47.7125,-122.285,Entire home/apt,,1,65,2024-08-27,2.86,26,0,37,STR-OPLI-22-000617
740585578723733451,Modern & bright 3BR home near Downtown with Garage,487344448,Ricardo,Beacon Hill,North Beacon Hill,47.58912,-122.31289,Entire home/apt,242,3,144,2024-09-06,6.32,17,128,77,STR-OPLI-22-001985
740612165489448783,Entire House in Capitol Hill-Blocks from Downtown!,484147818,Dan,Central Area,Minor,47.61647,-122.30484,Entire home/apt,224,2,117,2024-09-16,5.21,1,69,62,STR-OPLI-22-001464
740638226386387397,"The Gray Lady - Fremont/Ballard Center, private",24706110,Nathan,Other neighborhoods,Fremont,47.66197,-122.35893,Entire home/apt,174,1,181,2024-09-07,8.01,2,342,75,STR-OPLI-22-001718
741157371320266796,Roosevelt Townhouse Near Greenlake | UW | Lt Rail,23317615,Jeff,Other neighborhoods,Roosevelt,47.67843710474176,-122.31893828279489,Entire home/apt,345,2,35,2024-08-10,1.70,5,114,14,STR-OPLI-22-001664
741200852801312514,Best Waterfront Views Location Walk to Pike Market,4656446,Air Concierge,Downtown,Pike-Market,47.6101851,-122.3455905,Entire home/apt,243,2,33,2024-08-07,1.48,16,357,17,STR-OPLI-22-001453
741233040552934867,Seattle studio getaway,11804029,Melissa,Lake City,Meadowbrook,47.7003,-122.30033,Entire home/apt,82,1,25,2024-09-14,3.91,1,195,25,STR-OPLI-24-000185
741388323603926969,U-District Queen Studio Apt | Parsonage #703,484295554,Blanton,University District,University District,47.65837,-122.31487,Entire home/apt,85,30,1,2023-06-14,0.06,13,188,0,
741899126139749444,Quiet Judkins Townhouse,9106257,Katrina,Central Area,Atlantic,47.587104209640266,-122.30088946149546,Entire home/apt,185,30,0,,,1,358,0,
741957304502690905,Purple House w/ Water View | 3 Decks | Gym | UW,238425582,Allen Lu,Other neighborhoods,View Ridge,47.6921717,-122.2712095,Entire home/apt,475,2,49,2024-09-16,2.31,27,255,30,STR-OPLI-22-001631
742136828717660629,"Summer House 3BR - Backyard, King, WFH, Parking,",29666316,Mish,Central Area,Harrison/Denny-Blaine,47.62467,-122.29388,Entire home/apt,335,1,13,2024-09-08,1.23,17,78,13,STR-OPLI-23-001018
742604254386511558,"Brand New, Modern 2 Bedroom Home in Greenlake",114587410,Ryker,Other neighborhoods,Green Lake,47.68441,-122.32502,Entire home/apt,245,1,74,2024-09-19,3.26,7,315,41,STR-OPLI-22-001581
742693157478096998,Woodland Park's Charming Retreat (Top Floor),477279461,Yen,Other neighborhoods,Wallingford,47.66337,-122.34612,Entire home/apt,,30,2,2023-12-28,0.20,5,238,2,STR-OPLI-22-000515
742749060330831841,North Seattle Oasis Getaway,166654438,Julian,Northgate,Haller Lake,47.73052,-122.3434,Entire home/apt,96,30,2,2024-04-29,0.11,2,364,1,
742771523898028168,"Home Away from home, 2bdrm, full kitchen, private",54120431,Joy,Delridge,South Delridge,47.525503,-122.3621088,Entire home/apt,139,30,2,2023-05-14,0.10,2,362,0,Exempt
743578810848940797,1 bedroom in Ballard w/ outdoor patio,52448159,Kiera,Ballard,Loyal Heights,47.68981,-122.37906,Entire home/apt,125,1,148,2024-09-19,6.80,1,132,84,STR-OPLI-22-001898
743600450516590869,"New Private Apt-1 Bdrm in Capitol Hill, Seattle",1766221,Karina,Capitol Hill,Stevens,47.62395,-122.30155,Entire home/apt,140,2,73,2024-09-13,3.26,1,251,51,STR-OPLI-22-001817
743654635658712450,Great Ballard location! Spacious 3BR w/parking,398317720,Joanne,Ballard,Whittier Heights,47.6881607713419,-122.37402433123513,Entire home/apt,265,1,68,2024-08-18,2.92,68,324,25,STR-OPLI-22-001626
743804350465327531,Seattle getaway house 1b1b w parking,484681162,Nikki,Other neighborhoods,Greenwood,47.69756,-122.35867,Private room,60,30,5,2023-09-10,0.22,1,89,0,STR-OPLI-22-000629
744225392646002272,Wallingford Fresh - Garden level 1 BR apartment,484786689,Gena,Other neighborhoods,Wallingford,47.66195,-122.33529,Entire home/apt,120,30,3,2024-08-24,0.16,1,152,1,
744293259321928723,Water View Home | 3BR | Queen Anne,398317720,Joanne,Queen Anne,West Queen Anne,47.63700025351901,-122.37030038744713,Entire home/apt,423,1,70,2024-08-25,3.04,68,129,33,STR-OPLI-22-001637
744766163746836048,"Blueground | Belltown, gym, nr space needle",107434423,Blueground,Downtown,Belltown,47.614418,-122.341721,Entire home/apt,169,31,0,,,321,264,0,
744797458334202727,Airy & Sunlit Seafoam Green Retreat on Cherry Hill,16020841,Karim,Central Area,Minor,47.6074,-122.31411,Private room,,14,6,2024-09-02,0.29,3,0,4,STR-OPLI-23-000135
744810021216175718,Very spacious Apt with full kitchen!,217250303,Ravi,Other neighborhoods,Wallingford,47.65294,-122.33548,Entire home/apt,149,1,30,2024-07-13,1.29,2,160,14,STR-OPLI-22-001578
744846796681303620,Brazilian Modern,97867724,Istay,Other neighborhoods,Greenwood,47.68688,-122.35999,Entire home/apt,,30,29,2024-07-06,1.27,1,0,7,STR-OPLI-22-001388
744997160069424670,Charming Wallingford House,116995237,Kristin,Other neighborhoods,Wallingford,47.6615832,-122.3295079,Entire home/apt,204,3,16,2024-08-09,0.92,1,327,13,STR-PLLI-23-000001
745022985955859815,Modern 3 Bedroom Townhouse w/ Private Rooftop,92742089,Crystal,Other neighborhoods,Crown Hill,47.69558989999999,-122.3756978,Entire home/apt,288,1,85,2024-08-18,3.72,12,111,31,STR-OPLI-22-001694
745132594992683819,13.Updated 1bd apt free wifi/parking available/gym,220390118,Sarom,Downtown,First Hill,47.60747,-122.32946,Entire home/apt,,30,3,2024-07-21,0.24,10,30,2,
745196627392579173,Seattle Gaslight Inn - Room 101,484985863,Ryan,Capitol Hill,Broadway,47.6172786,-122.3130684,Private room,,30,0,,,9,0,0,STR-BB-OPLI-21-000001
745242496757328571,A-Center of Capital Hill- 3,484899828,Amy,Capitol Hill,Broadway,47.61914,-122.31846,Private room,62,30,0,,,49,365,0,STR-OPLI-22-001226
745242692092337796,Capital Hill Oasis-AP,484899828,Amy,Capitol Hill,Broadway,47.624120574615,-122.31390288874297,Entire home/apt,105,30,1,2023-10-01,0.08,49,365,1,STR-OPLI-22-001201
745242770630612346,Volunteer Park Escape-AP,484899828,Amy,Capitol Hill,Broadway,47.62459,-122.31269,Entire home/apt,104,30,0,,,49,325,0,STR-OPLI-22-001201
745243064509468310,A-Lake Union One Br Apt- Sleep 4,484899828,Amy,Capitol Hill,Portage Bay,47.64243,-122.32266,Entire home/apt,103,30,0,,,49,365,0,STR-OPLI-22-001172
745243211710025309,Eastlake One Bedroom Getaway,484899828,Amy,Capitol Hill,Portage Bay,47.64239116427881,-122.3228080887942,Entire home/apt,103,30,3,2023-09-25,0.13,49,365,1,STR-OPLI-22-001201
745243504587873355,A-Seattle Urban Village- G-Roof top view deck,484899828,Amy,Cascade,Eastlake,47.64188,-122.32306,Private room,84,30,0,,,49,365,0,STR-OPLI-22-001165
745243984496320545,Eastlake Escape C- Private Room,484899828,Amy,Cascade,Eastlake,47.64259,-122.32332,Private room,48,30,0,,,49,334,0,
745244136263319322,Lake Union Lago Vista Home,484899828,Amy,Cascade,Eastlake,47.64227,-122.32449,Entire home/apt,363,30,0,,,49,334,0,STR-OPLI-22-001201
745294272437566684,Entire Apartment in Ballard,463810415,Angelica,Ballard,Loyal Heights,47.67778,-122.37802,Entire home/apt,150,30,0,,,1,365,0,STR-OPLI-22-001701
745360214468574406,"Blueground | Belltown, gym, nr space needle",107434423,Blueground,Downtown,Belltown,47.614418,-122.341721,Entire home/apt,158,31,1,2023-03-06,0.05,321,308,0,
745608902653258513,Beautiful Ballard Basement,485064370,Henry,Ballard,Whittier Heights,47.68400169999999,-122.3672365349182,Entire home/apt,108,2,57,2024-09-08,3.38,1,89,30,STR-OPLI-23-000426
746030361144091839,Cozy and bright house by U Village/Ravenna/UW,3074414,Melissa,Other neighborhoods,Ravenna,47.66754,-122.29649,Private room,68,30,3,2024-06-28,0.18,129,110,1,
746482122982541045,Walk to Space Needle | 3BR/3BA Home w Views!,398317720,Joanne,Queen Anne,Lower Queen Anne,47.62601499611404,-122.35127124375717,Entire home/apt,321,1,143,2024-09-04,6.24,68,304,70,STR-OPLI-22-001362
746586553727354018,Maple Leaf Craftsman with Hot Tub,2013576,Lee,Other neighborhoods,Roosevelt,47.68438591140173,-122.3165367067459,Entire home/apt,218,1,156,2024-09-20,8.14,5,31,100,STR-OPLI-19-002144
746603181658963814,A lovely lofted 1-bed/1-bath in Seattle,138069015,Caitlin,Delridge,Highland Park,47.5231,-122.35076,Entire home/apt,156,2,122,2024-09-19,5.67,1,352,66,STR-OPLI-22-001875
747038197265134437,Comfortable private loft Apartment,54120431,Joy,Delridge,South Delridge,47.52504,-122.36124,Entire home/apt,93,90,0,,,2,362,0,Exempt
747077369534842890,Open Layout w/ Patio! Cozy 2BR by the UW Arboretum,485324592,Jan,Capitol Hill,Stevens,47.6288,-122.30028,Entire home/apt,128,2,58,2024-09-06,2.56,1,146,31,STR-OPLI-19-002167
747415294733692644,Large 1 bedroom with washer & dryer access! Rm #1,371243754,Billy,Northgate,Maple Leaf,47.69231,-122.30831,Private room,,30,31,2023-10-01,1.36,2,0,2,STR-OPLI-22-001548
747421371427250659,Comfy one bedroom with washer & dyer access! Rm #3,371243754,Billy,Northgate,Maple Leaf,47.6917,-122.309,Private room,,30,41,2023-09-29,1.78,2,0,1,STR-OPLI-22-001548
748605577762866991,"2b1b townhouse, sunny home office + cozy patio",34762623,Azar,Central Area,Mann,47.61856,-122.29785,Entire home/apt,250,30,0,,,1,355,0,
748660498905750079,Brand New 2-Bedroom Apartment in Ballard!,36436545,Brian,Ballard,Loyal Heights,47.6773997,-122.3879162,Entire home/apt,125,2,65,2024-09-14,8.19,2,228,65,STR-OPLI-19-000635
748739521215329209,Modern Seattle Oasis with Off-street Parking (2BR),9973213,Adam,Central Area,Mann,47.61286,-122.29902,Entire home/apt,200,4,26,2023-11-24,1.46,1,210,5,STR-OPLI-23-000300
749145794247700616,Travel Nurses Modern New construction.Bright Clean,405187,Liz,Northgate,North College Park,47.69865,-122.33592,Private room,55,30,0,,,1,171,0,
749217752489482511,Hip condo w/free parking & 5 Star location,148939282,Susannah,Downtown,Belltown,47.61439,-122.34713,Entire home/apt,185,2,67,2024-09-18,2.97,2,247,31,STR-OPLI-22-001792
749341488242285193,Modern 3 BR Townhouse just steps to Alki Beach,183425953,Jimmy,West Seattle,North Admiral,47.58092,-122.40116,Entire home/apt,190,2,51,2024-09-15,2.42,1,107,27,STR-OPLI-22-001883
749366999986210915,Cozy craftsman in Ballard,77028920,Nidhi,Ballard,Whittier Heights,47.68869,-122.37362,Entire home/apt,157,2,100,2024-09-19,4.75,2,4,53,STR-OPLI-20-000947
749420310485283234,Spacious and Cozy 2BR home w/ Parking!,398317720,Joanne,Queen Anne,North Queen Anne,47.64870555684718,-122.37633881504951,Entire home/apt,185,1,61,2024-09-02,2.70,68,325,29,STR-OPLI-21-000370
749437178581018575,Columbia City Cottage walkable to Light Rail,7231151,Annie,Beacon Hill,Mid-Beacon Hill,47.55094,-122.2919,Entire home/apt,105,2,40,2024-09-18,5.53,1,72,40,STR-OPLI-23-001283
749894908236719275,Quiet & Charming Seattle 2BR Walkable Location,4656446,Air Concierge,Other neighborhoods,Roosevelt,47.6894433,-122.3205537,Entire home/apt,167,2,26,2024-09-15,1.14,16,159,13,STR-OPLI-22-001533
749914051690808905,Queen Anne Apartment w/ Patio: Walk to Restaurants,121688409,Evolve,Queen Anne,East Queen Anne,47.64101,-122.35687,Entire home/apt,142,2,34,2024-09-12,1.55,34,315,16,STR-OPLI-22-001666
750150411765977277,"Quiet, furnished apartment in Madrona",31630117,Emma,Central Area,Madrona,47.6156904,-122.2921446,Entire home/apt,65,30,0,,,1,204,0,
750349633072137450,New Luxurious Townhouse with Stunning Views,406653673,Biniam,Delridge,North Delridge,47.559231337315886,-122.36328683590718,Entire home/apt,147,2,43,2024-09-13,2.93,1,237,34,STR-OPLI-23-000024
750580958985000176,"Designer getaway w/ AC, near Seattle attractions!",70996371,Patrick,Beacon Hill,North Beacon Hill,47.587278,-122.3092653,Entire home/apt,172,2,65,2024-09-05,2.87,9,70,37,STR-OPLI-19-001644
750674017409535748,Free Parking! Stylish Pike Place Market Condo,27465425,Sean,Downtown,Pike-Market,47.61016125313761,-122.34578747880035,Entire home/apt,299,2,113,2024-09-09,5.73,2,140,60,STR-OPLI-22-002014
750901402941355015,Cheerful & Sunny Private Floor in modern townhome!,31052461,Josuel,Central Area,Atlantic,47.58579854011194,-122.29995356760072,Private room,150,2,19,2024-09-03,0.92,2,78,7,STR-OPLI-22-002012
751018501688215543,"Beautiful 2BR, 2BA Condo with Pool & Free Parking",80333752,Ashley And Mike,Downtown,Belltown,47.61534,-122.34754,Entire home/apt,327,2,58,2024-08-30,2.54,38,352,30,STR-OPLI-22-001695
751094941411817001,"The NEON Spot - fully stocked, workstation",43908818,Saugat,Central Area,Minor,47.61275,-122.30469,Entire home/apt,170,2,49,2024-09-03,2.16,3,238,27,STR-OPLI-22-001162
751421202219017953,Spacious and Bright Studio Apartment,31040161,Alex,West Seattle,North Admiral,47.582637512774426,-122.38395271463048,Entire home/apt,140,2,40,2024-09-15,2.32,1,47,22,STR-OPLI-23-000429
751675091730950603,2 Bedroom Guest Suite in Quiet Neighborhood,48511892,Rachel,Ballard,West Woodland,47.66531,-122.36237,Entire home/apt,175,2,11,2024-09-13,0.59,1,57,6,STR-OPLI-23-000430
751757953618643112,3br EV Charger AC Fast wi-fi Bus Lightrail Kg Bed,467010783,Kai,Rainier Valley,Columbia City,47.56953,-122.2941,Entire home/apt,143,2,53,2024-08-25,2.44,1,126,29,STR-OPLI-22-001931
751788861612476176,Seattle Craftsman | Walk to Restaurants | Stylish,428560851,Katie,Other neighborhoods,Wallingford,47.6565593,-122.3365746,Entire home/apt,383,2,64,2024-09-06,2.88,2,315,33,STR-OPLI-22-001839
752229390686166234,Sweet & Cozy Suite of Rooms,23883938,Chaesun,Other neighborhoods,Green Lake,47.68635,-122.33715,Private room,125,30,10,2023-04-30,0.44,3,364,0,STR-OPLI-22-001804
752269488810631333,U-District Queen Studio Apt | Parsonage #705,484295554,Blanton,University District,University District,47.65687,-122.31481,Entire home/apt,85,30,1,2023-03-31,0.06,13,174,0,
752277761294227534,U-District Private Quad Room Apt | Parsonage #710A,484295554,Blanton,University District,University District,47.65703,-122.31468,Private room,65,30,0,,,13,267,0,
752975278729623999,U-District 4 Bedroom Apartment | Parsonage #710,484295554,Blanton,University District,University District,47.65827,-122.3153,Entire home/apt,225,30,0,,,13,267,0,
752988394636885214,U-District Private Quad Room Apt | Parsonage #710B,484295554,Blanton,University District,University District,47.65713,-122.31342,Private room,65,30,0,,,13,267,0,
752991293660765392,U-District Private Quad Room Apt | Parsonage #710C,484295554,Blanton,University District,University District,47.65691,-122.31384,Private room,65,30,0,,,13,267,0,
752994654116266894,U-District Private Quad Room Apt | Parsonage #710D,484295554,Blanton,University District,University District,47.65901,-122.31392,Private room,65,30,0,,,13,267,0,
753228730083993266,3b2.5b Spectacular Spot @Fremont /central location,462796256,Ming,Ballard,West Woodland,47.66709593172526,-122.36730064066718,Entire home/apt,219,1,78,2024-09-05,3.45,26,165,43,STR-OPLI-21-001198
753835306681241866,A View Home at Eastlake,484899828,Amy,Cascade,Eastlake,47.64031,-122.3231,Entire home/apt,682,30,0,,,49,365,0,STR-OPLI-22-001807
753835352368701209,A-Capital Hill Hideaway,484899828,Amy,Capitol Hill,Broadway,47.61914,-122.31936,Private room,88,30,0,,,49,365,0,STR-OPLI-22-001787
753835654254399198,A View Home at Eastlake,484899828,Amy,Cascade,Eastlake,47.64114,-122.32297,Entire home/apt,682,30,0,,,49,365,0,STR-OPLI-22-001458
753836661096687308,A-Center of Capital Hill- Sleep 2,484899828,Amy,Capitol Hill,Broadway,47.61928,-122.31972,Private room,59,30,0,,,49,365,0,STR-OPLI-22-001792
753837272822327264,A-Center of Capital Hill-  3,484899828,Amy,Capitol Hill,Broadway,47.6196,-122.31872,Private room,72,30,1,2023-01-11,0.05,49,365,0,STR-OPLI-22-001792
753837851036748061,A-Seattle Urban Village- G-Roof top view deck,484899828,Amy,Cascade,Eastlake,47.64253,-122.32423,Private room,84,30,0,,,49,365,0,STR-OPLI-22-001793
753838181648888263,A-Seattle Urban Village- G-Roof top view deck,484899828,Amy,Cascade,Eastlake,47.64097,-122.32327,Private room,124,30,0,,,49,365,0,Exempt
753838645161101598,Seattle Uran Village- O- private room,484899828,Amy,Cascade,Eastlake,47.64176,-122.32481,Private room,62,30,2,2023-06-17,0.13,49,365,0,STR-OPLI-22-001815
